dnaSampleID
KONZ_004-M-20230801-comp-DNA2
KONZ_005-M-20230803-comp-DNA1
KONZ_042-M-20230731-comp-DNA1
KONZ_043-M-20230731-comp-DNA1
KONZ_045-M-20230731-comp-DNA1
LENO_001-M-20230627-comp
LENO_002-M-20230629-comp
LENO_003-M-20230629-comp
LENO_004-M-20230627-comp
LENO_005-M-20230627-comp
LENO_006-M-20230629-comp
LENO_061-M-20230629-comp
LENO_062-M-20230629-comp
LENO_064-M-20230627-comp
MLBS_001-M-20230712-comp
MLBS_002-M-20230712-comp
MLBS_002-O-20230712-comp
MLBS_003-M-20230712-comp
MLBS_005-M-20230712-comp
MLBS_006-M-20230710-comp
MLBS_007-M-20230710-comp
MLBS_007-O-20230710-comp
MLBS_061-M-20230711-comp
MLBS_061-O-20230711-comp
MLBS_063-M-20230711-comp
MLBS_064-M-20230711-comp
MLBS_067-M-20230711-comp
NIWO_001-M-20230726-comp-DNA1
NIWO_001-O-20230726-comp-DNA1
NIWO_002-O-20230726-comp-DNA1
NIWO_003-M-20230726-comp-DNA1
NIWO_004-M-20230724-comp-DNA1
NIWO_005-M-20230726-comp-DNA1
NIWO_005-O-20230726-comp-DNA1
NIWO_006-M-20230726-comp-DNA1
NIWO_040-M-20230724-comp-DNA1
NIWO_040-O-20230724-comp-DNA1
NIWO_041-M-20230724-comp-DNA1
NIWO_042-M-20230724-comp-DNA1
NIWO_043-M-20230724-comp-DNA1
OAES_001-M-20230515-comp-DNA1
OAES_002-M-20230516-comp-DNA1
OAES_003-M-20230516-comp-DNA1
OAES_004-M-20230516-comp-DNA1
OAES_009-M-20230516-comp-DNA1
OAES_042-M-20230515-comp-DNA1
OAES_043-M-20230515-comp-DNA1
OAES_044-M-20230516-comp-DNA1
OAES_045-M-20230516-comp-DNA1
ONAQ_002-M-20230626-comp
ONAQ_004-M-20230627-comp
ONAQ_005-M-20230627-comp
ONAQ_008-M-20230626-comp
ONAQ_010-M-20230627-comp
ONAQ_041-M-20230622-comp
ONAQ_042-M-20230622-comp
ONAQ_043-M-20230626-comp
ONAQ_044-M-20230626-comp
ORNL_001-M-20230626-comp
ORNL_002-M-20230626-comp
ORNL_003-M-20230626-comp
ORNL_004-O-20230628-comp
ORNL_006-M-20230628-comp
ORNL_027-M-20230628-comp
ORNL_043-M-20230627-comp
ORNL_046-M-20230627-comp
ORNL_049-M-20230627-comp
ORNL_053-M-20230627-comp
OSBS_001-M-20230711-comp
OSBS_001-O-20230711-comp
OSBS_002-M-20230710-comp
OSBS_003-M-20230710-comp-DNA1
OSBS_005-M-20230711-comp-DNA1
OSBS_005-O-20230711-comp-DNA1
OSBS_026-M-20230712-comp-DNA1
OSBS_031-M-20230712-comp-DNA1
OSBS_063-M-20230712-comp-DNA1
PUUM_004-O-20230111-comp-DNA1
PUUM_006-O-20230109-comp-DNA1
PUUM_007-O-20230111-comp-DNA1
PUUM_010-O-20230109-comp-DNA1
PUUM_014-O-20230109-comp-DNA1
PUUM_015-O-20230111-comp-DNA1
PUUM_034-O-20230110-comp-DNA1
PUUM_036-O-20230109-comp-DNA1
PUUM_040-O-20230110-comp-DNA1
PUUM_042-O-20230109-comp-DNA1
SCBI_003-M-20230821-comp
SCBI_004-M-20230821-comp
SCBI_006-M-20230821-comp
SCBI_007-M-20230823-comp
SCBI_010-M-20230821-comp
SCBI_045-M-20230822-comp
SCBI_047-M-20230822-comp
SCBI_049-M-20230822-comp
SCBI_067-M-20230822-comp
SJER_001-M-20230227-comp
SJER_002-M-20230228-comp
SJER_003-M-20230301-comp
SJER_004-M-20230301-comp
SJER_005-M-20230306-comp
SJER_025-M-20230302-comp
SJER_045-M-20230227-comp-DNA1
SJER_046-M-20230227-comp-DNA1
SJER_047-M-20230228-comp-DNA1
SJER_048-M-20230228-comp-DNA1
SRER_001-M-20230821-comp
SRER_002-M-20230821-comp
SRER_003-M-20230821-comp
SRER_004-M-20230821-comp
SRER_043-M-20230821-comp
SRER_047-M-20230821-comp
TALL_001-M-20230531-comp
TALL_002-M-20230530-comp
TALL_003-M-20230531-comp
TALL_004-M-20230531-comp
TALL_006-M-20230531-comp
TALL_007-M-20230530-comp
TALL_047-M-20230530-comp
TALL_051-M-20230530-comp
TALL_054-M-20230530-comp
TOOL_001-O-20230719-comp
TOOL_002-O-20230720-comp
TOOL_003-O-20230718-comp
TOOL_004-O-20230718-comp
TOOL_005-O-20230719-comp
TOOL_006-O-20230720-comp
TOOL_041-O-20230717-comp
TOOL_042-O-20230717-comp
TOOL_043-O-20230717-comp
TOOL_044-O-20230717-comp
UKFS_001-M-20230704-comp-DNA1
UKFS_002-M-20230704-comp-DNA1
UKFS_003-M-20230703-comp-DNA1
UKFS_004-M-20230705-comp-DNA1
UKFS_005-M-20230703-comp-DNA1
UKFS_009-M-20230705-comp-DNA1
UKFS_031-M-20230703-comp-DNA1
UKFS_032-M-20230705-comp-DNA1
UKFS_043-M-20230704-comp-DNA1
UKFS_044-M-20230703-comp-DNA1
UNDE_001-O-20230810-comp
UNDE_002-O-20230808-comp
UNDE_003-M-20230810-comp
UNDE_003-O-20230810-comp
UNDE_006-M-20230808-comp
UNDE_008-M-20230808-comp
UNDE_010-M-20230810-comp
UNDE_010-O-20230810-comp
UNDE_037-O-20230809-comp
UNDE_038-O-20230809-comp
UNDE_043-M-20230808-comp
UNDE_044-M-20230809-comp
WOOD_001-M-20230704-comp
WOOD_002-M-20230705-comp
WOOD_003-M-20230705-comp
WOOD_004-M-20230704-comp
WOOD_005-M-20230705-comp
WOOD_024-M-20230703-comp
WOOD_024-O-20230703-comp
WOOD_042-M-20230704-comp
WOOD_043-M-20230704-comp
WOOD_044-M-20230703-comp
WOOD_045-M-20230703-comp
WREF_003-O-20230712-comp
WREF_004-O-20230712-comp
WREF_007-O-20230710-comp
WREF_008-O-20230712-comp
WREF_071-O-20230710-comp
WREF_072-M-20230712-comp
WREF_072-O-20230712-comp
YELL_002-M-20230801-comp
YELL_003-M-20230802-comp
YELL_005-M-20230807-comp
YELL_009-M-20230802-comp
YELL_012-M-20230802-comp
YELL_016-M-20230803-comp
YELL_046-M-20230801-comp
YELL_048-M-20230801-comp
YELL_051-M-20230801-comp
YELL_052-M-20230802-comp
